blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_04_25_abb01,lick_02,22892,22537,2,spout02,1,355,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,23048,22537,2,spout02,1,511,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,23155,22537,2,spout02,1,618,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,23480,22537,2,spout02,1,943,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,23728,22537,2,spout02,1,1191,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,23863,22537,2,spout02,1,1326,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,24010,22537,2,spout02,1,1473,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,24265,22537,2,spout02,1,1728,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,24574,22537,2,spout02,1,2037,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,24868,22537,2,spout02,1,2331,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick_02,25158,22537,2,spout02,1,2621,abb,1,4/25/2022,sucrose20,sucrose,20
2022_04_25_abb01,lick,36090,35502,3,spout01,1,588,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,36422,35502,3,spout01,1,920,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,36543,35502,3,spout01,1,1041,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,36709,35502,3,spout01,1,1207,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,173270,170845,13,spout01,3,2425,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,173409,170845,13,spout01,3,2564,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,173509,170845,13,spout01,3,2664,abb,1,4/25/2022,sucrose05,sucrose,5
2022_04_25_abb01,lick,173779,170845,13,spout01,3,2934,abb,1,4/25/2022,sucrose05,sucrose,5
